$GPGGA,080026.00,2720.0635221,N,10341.4748147,E,1,15,7.2,1034.0066,M,10.306,M,,*6F
$GPGGA,080027.00,2720.0041671,N,10342.1589705,E,1,11,9.7,2126.6963,M,10.306,M,,*67
$GPGGA,080028.00,2720.0040786,N,10342.1587556,E,1,16,2.2,2126.5522,M,10.306,M,,*69
$GPGGA,080029.00,2720.0038135,N,10342.1588159,E,1,11,9.9,2126.1696,M,10.306,M,,*62
$GPGGA,080030.00,2718.5022865,N,10343.4042235,E,1,12,6.3,1903.0987,M,10.306,M,,*69
$GPGGA,080031.00,2718.5021191,N,10343.4042875,E,1,16,4.4,1902.9116,M,10.306,M,,*6E
$GPGGA,080032.00,2718.5022081,N,10343.4043557,E,1,10,7.6,1902.4574,M,10.306,M,,*68
$GPGGA,080033.00,2718.7694273,N,10342.4984774,E,1,9,1.8,1071.4789,M,10.306,M,,*52
$GPGGA,080034.00,2718.7696518,N,10342.4981661,E,1,8,8.1,1071.7769,M,10.306,M,,*51
$GPGGA,080035.00,2718.7696244,N,10342.4979772,E,1,9,4.3,1071.6791,M,10.306,M,,*53
$GPGGA,080036.00,2719.0962496,N,10343.6482325,E,1,9,1.0,671.4052,M,10.306,M,,*6C
$GPGGA,080037.00,2719.0961079,N,10343.6483102,E,1,10,6.5,671.4294,M,10.306,M,,*5F
$GPGGA,080038.00,2719.0964022,N,10343.6487798,E,1,16,3.6,671.4926,M,10.306,M,,*58
$GPGGA,080039.00,2719.2735139,N,10343.7638533,E,1,13,5.1,1230.8971,M,10.306,M,,*64
$GPGGA,080040.00,2719.2734884,N,10343.7639644,E,1,15,8.8,1231.4385,M,10.306,M,,*68
$GPGGA,080041.00,2719.2735867,N,10343.7641149,E,1,10,5.1,1230.7953,M,10.306,M,,*62
$GPGGA,080042.00,2718.6446978,N,10343.3772926,E,1,11,4.3,736.9779,M,10.306,M,,*50
$GPGGA,080043.00,2718.6445943,N,10343.3773671,E,1,10,6.1,737.0209,M,10.306,M,,*5D
$GPGGA,080044.00,2718.6448646,N,10343.3776157,E,1,10,5.1,736.8582,M,10.306,M,,*55
$GPGGA,080045.00,2719.7376910,N,10343.6195758,E,1,11,6.3,753.6988,M,10.306,M,,*5E
$GPGGA,080046.00,2719.7377741,N,10343.6193389,E,1,15,1.6,753.9635,M,10.306,M,,*58
$GPGGA,080047.00,2719.7378997,N,10343.6191375,E,1,8,5.8,754.3382,M,10.306,M,,*60
$GPGGA,080048.00,2719.9323950,N,10342.4844656,E,1,8,3.5,1363.0573,M,10.306,M,,*53
$GPGGA,080049.00,2719.9325134,N,10342.4846899,E,1,12,2.3,1362.7804,M,10.306,M,,*66
$GPGGA,080050.00,2719.9326446,N,10342.4846877,E,1,13,9.9,1362.0674,M,10.306,M,,*63
$GPGGA,080051.00,2719.1245176,N,10343.3278479,E,1,16,1.5,663.8082,M,10.306,M,,*58
$GPGGA,080052.00,2719.1244175,N,10343.3276818,E,1,14,9.5,663.6569,M,10.306,M,,*58
$GPGGA,080053.00,2719.1244005,N,10343.3275821,E,1,16,1.4,663.1242,M,10.306,M,,*54
$GPGGA,080054.00,2720.2235700,N,10342.0494722,E,1,15,3.1,1480.1121,M,10.306,M,,*65
$GPGGA,080055.00,2720.2233154,N,10342.0494854,E,1,8,7.1,1479.7576,M,10.306,M,,*55
$GPGGA,080056.00,2720.2236493,N,10342.0495666,E,1,8,1.3,1480.2150,M,10.306,M,,*54
$GPGGA,080057.00,2718.6303478,N,10341.7542308,E,1,10,3.1,654.3699,M,10.306,M,,*5A
$GPGGA,080058.00,2718.6304931,N,10341.7544722,E,1,13,6.4,654.8259,M,10.306,M,,*58
$GPGGA,080059.00,2718.6303928,N,10341.7545954,E,1,10,2.2,655.0701,M,10.306,M,,*58
$GPGGA,080100.00,2719.4065986,N,10343.1661209,E,1,11,4.5,1350.7576,M,10.306,M,,*67
$GPGGA,080101.00,2719.4063852,N,10343.1661538,E,1,13,5.2,1351.0986,M,10.306,M,,*6C
$GPGGA,080102.00,2719.4066061,N,10343.1662030,E,1,8,9.3,1350.8050,M,10.306,M,,*50
$GPGGA,080103.00,2718.2619784,N,10342.6400124,E,1,8,4.3,2477.4301,M,10.306,M,,*57
$GPGGA,080104.00,2718.2618315,N,10342.6400179,E,1,11,9.2,2477.4753,M,10.306,M,,*62
$GPGGA,080105.00,2718.2618645,N,10342.6401413,E,1,9,1.1,2477.7508,M,10.306,M,,*56
$GPGGA,080106.00,2718.7077678,N,10342.5913609,E,1,9,5.3,2386.0334,M,10.306,M,,*54
$GPGGA,080107.00,2718.7078651,N,10342.5909634,E,1,8,1.0,2386.4514,M,10.306,M,,*52
$GPGGA,080108.00,2718.7078749,N,10342.5913820,E,1,11,4.8,2386.2869,M,10.306,M,,*61
$GPGGA,080109.00,2719.0495998,N,10343.4447270,E,1,14,4.7,1150.2528,M,10.306,M,,*68
$GPGGA,080110.00,2719.0494998,N,10343.4442488,E,1,13,7.4,1150.3251,M,10.306,M,,*6A
$GPGGA,080111.00,2719.0494528,N,10343.4443174,E,1,11,9.5,1150.9674,M,10.306,M,,*6F
$GPGGA,080112.00,2719.6560271,N,10341.9876054,E,1,11,3.7,1027.4756,M,10.306,M,,*68
$GPGGA,080113.00,2719.6560238,N,10341.9877658,E,1,16,3.7,1027.3225,M,10.306,M,,*6E
$GPGGA,080114.00,2719.6555731,N,10341.9878055,E,1,10,2.7,1027.6266,M,10.306,M,,*62
$GPGGA,080115.00,2718.9824676,N,10341.9962387,E,1,16,4.6,1354.8183,M,10.306,M,,*62
$GPGGA,080116.00,2718.9827171,N,10341.9961668,E,1,9,4.1,1354.3089,M,10.306,M,,*5C
$GPGGA,080117.00,2718.9826402,N,10341.9962691,E,1,11,0.8,1354.7202,M,10.306,M,,*69
$GPGGA,080118.00,2719.1195302,N,10341.7036520,E,1,16,5.4,518.8975,M,10.306,M,,*53
$GPGGA,080119.00,2719.1194616,N,10341.7033071,E,1,9,2.9,519.2058,M,10.306,M,,*6E
$GPGGA,080120.00,2719.1194383,N,10341.7033724,E,1,10,6.9,518.4622,M,10.306,M,,*5A
$GPGGA,080121.00,2719.1146535,N,10343.7553874,E,1,14,2.7,882.8282,M,10.306,M,,*56
$GPGGA,080122.00,2719.1147515,N,10343.7553274,E,1,12,7.4,882.7431,M,10.306,M,,*5D
$GPGGA,080123.00,2719.1150353,N,10343.7552908,E,1,12,5.9,883.5194,M,10.306,M,,*59
$GPGGA,080124.00,2719.7901625,N,10343.7984970,E,1,12,5.3,1684.0229,M,10.306,M,,*6A
$GPGGA,080125.00,2719.7904283,N,10343.7985742,E,1,10,8.1,1683.6915,M,10.306,M,,*60
$GPGGA,080126.00,2719.7903035,N,10343.7989281,E,1,14,9.3,1684.4211,M,10.306,M,,*60
$GPGGA,080127.00,2719.1638149,N,10342.7932083,E,1,9,6.2,1558.9308,M,10.306,M,,*5F
$GPGGA,080128.00,2719.1639070,N,10342.7938499,E,1,10,3.5,1559.2625,M,10.306,M,,*65
$GPGGA,080129.00,2719.1639918,N,10342.7934983,E,1,8,5.2,1559.4414,M,10.306,M,,*57
$GPGGA,080130.00,2719.3617136,N,10341.8961722,E,1,12,5.7,1314.9233,M,10.306,M,,*63
$GPGGA,080131.00,2719.3617219,N,10341.8958048,E,1,8,1.0,1315.7605,M,10.306,M,,*5B
$GPGGA,080132.00,2719.3616180,N,10341.8963290,E,1,14,4.1,1315.3789,M,10.306,M,,*6D
$GPGGA,080133.00,2718.3365875,N,10342.8159811,E,1,8,5.7,1503.3692,M,10.306,M,,*5E
$GPGGA,080134.00,2718.3366901,N,10342.8155690,E,1,11,3.3,1504.2103,M,10.306,M,,*60
$GPGGA,080135.00,2718.3364890,N,10342.8156642,E,1,14,7.3,1503.5645,M,10.306,M,,*62
$GPGGA,080136.00,2719.2721190,N,10343.2948254,E,1,10,8.6,2356.6139,M,10.306,M,,*66
$GPGGA,080137.00,2719.2718090,N,10343.2944316,E,1,8,4.3,2357.5317,M,10.306,M,,*5B
$GPGGA,080138.00,2719.2721017,N,10343.2945719,E,1,8,3.8,2357.2484,M,10.306,M,,*5D
$GPGGA,080139.00,2719.4474426,N,10343.4582680,E,1,16,4.8,2476.2574,M,10.306,M,,*6D
$GPGGA,080140.00,2719.4474600,N,10343.4586262,E,1,15,8.7,2476.2399,M,10.306,M,,*6C
$GPGGA,080141.00,2719.4474691,N,10343.4578405,E,1,10,3.5,2475.9138,M,10.306,M,,*6E
$GPGGA,080142.00,2718.4432412,N,10342.7490695,E,1,9,8.8,837.0030,M,10.306,M,,*6F
$GPGGA,080143.00,2718.4428119,N,10342.7490236,E,1,13,6.4,836.5540,M,10.306,M,,*59
$GPGGA,080144.00,2718.4432023,N,10342.7491648,E,1,12,1.0,837.6580,M,10.306,M,,*5D
$GPGGA,080145.00,2719.3622290,N,10341.9261643,E,1,8,4.2,760.0493,M,10.306,M,,*68
$GPGGA,080146.00,2719.3625562,N,10341.9261003,E,1,14,1.0,759.7440,M,10.306,M,,*5D
$GPGGA,080147.00,2719.3622286,N,10341.9261428,E,1,13,7.4,760.1381,M,10.306,M,,*58
$GPGGA,080148.00,2720.3930713,N,10341.6803444,E,1,12,9.0,1493.1599,M,10.306,M,,*69
$GPGGA,080149.00,2720.3933010,N,10341.6805809,E,1,8,2.6,1493.1574,M,10.306,M,,*59
$GPGGA,080150.00,2720.3932050,N,10341.6807208,E,1,11,2.9,1493.3864,M,10.306,M,,*64
$GPGGA,080151.00,2718.3569711,N,10343.7365085,E,1,14,8.8,862.5456,M,10.306,M,,*53
$GPGGA,080152.00,2718.3571519,N,10343.7362781,E,1,15,5.3,862.9554,M,10.306,M,,*5F
$GPGGA,080153.00,2718.3570947,N,10343.7363081,E,1,9,4.6,863.3201,M,10.306,M,,*6B
$GPGGA,080154.00,2720.0120153,N,10342.1947003,E,1,8,7.5,1410.0902,M,10.306,M,,*5A
$GPGGA,080155.00,2720.0122168,N,10342.1941475,E,1,10,5.7,1409.9932,M,10.306,M,,*69
$GPGGA,080156.00,2720.0120069,N,10342.1944109,E,1,8,2.6,1410.6241,M,10.306,M,,*54
$GPGGA,080157.00,2720.1152075,N,10341.5073429,E,1,12,3.6,889.3948,M,10.306,M,,*51
$GPGGA,080158.00,2720.1153208,N,10341.5071901,E,1,8,5.7,889.7549,M,10.306,M,,*67
$GPGGA,080159.00,2720.1152486,N,10341.5071912,E,1,12,8.0,890.0290,M,10.306,M,,*58
$GPGGA,080200.00,2720.2607023,N,10343.3995815,E,1,14,2.4,1915.8571,M,10.306,M,,*6C
$GPGGA,080201.00,2720.2605365,N,10343.3999529,E,1,10,2.6,1915.6738,M,10.306,M,,*67
$GPGGA,080202.00,2720.2606456,N,10343.3997499,E,1,10,7.2,1916.0862,M,10.306,M,,*60
$GPGGA,080203.00,2719.0708049,N,10342.5998548,E,1,9,5.9,828.8330,M,10.306,M,,*61
$GPGGA,080204.00,2719.0706254,N,10342.6003363,E,1,12,7.7,828.7329,M,10.306,M,,*50
$GPGGA,080205.00,2719.0707082,N,10342.5999252,E,1,11,7.3,828.1028,M,10.306,M,,*50
$GPGGA,080206.00,2719.3410684,N,10341.5014171,E,1,11,9.8,1842.2679,M,10.306,M,,*61
$GPGGA,080207.00,2719.3412929,N,10341.5014694,E,1,14,4.2,1842.2765,M,10.306,M,,*68
$GPGGA,080208.00,2719.3410007,N,10341.5014129,E,1,11,7.4,1841.8527,M,10.306,M,,*6C
$GPGGA,080209.00,2718.5378600,N,10341.6400932,E,1,13,7.6,628.3543,M,10.306,M,,*5B
$GPGGA,080210.00,2718.5375067,N,10341.6400245,E,1,13,7.8,627.0375,M,10.306,M,,*53
$GPGGA,080211.00,2718.5379520,N,10341.6399486,E,1,9,6.8,627.5194,M,10.306,M,,*64
$GPGGA,080212.00,2718.3330793,N,10342.7129212,E,1,10,5.6,1206.1318,M,10.306,M,,*67
$GPGGA,080213.00,2718.3333113,N,10342.7125554,E,1,8,2.9,1205.8034,M,10.306,M,,*54
$GPGGA,080214.00,2718.3332127,N,10342.7129095,E,1,15,9.7,1206.2537,M,10.306,M,,*67
$GPGGA,080215.00,2718.2396945,N,10341.8562175,E,1,14,7.4,1842.1170,M,10.306,M,,*6F
$GPGGA,080216.00,2718.2393725,N,10341.8556683,E,1,11,1.5,1842.1732,M,10.306,M,,*6A
$GPGGA,080217.00,2718.2393517,N,10341.8558101,E,1,8,6.6,1842.2424,M,10.306,M,,*50
$GPGGA,080218.00,2719.8452014,N,10341.8408204,E,1,15,4.6,828.0877,M,10.306,M,,*51
$GPGGA,080219.00,2719.8454362,N,10341.8410638,E,1,14,2.6,828.1575,M,10.306,M,,*5F
$GPGGA,080220.00,2719.8451310,N,10341.8407106,E,1,15,2.9,828.1877,M,10.306,M,,*58
$GPGGA,080221.00,2718.9867203,N,10343.7690287,E,1,14,2.9,1389.4023,M,10.306,M,,*64
$GPGGA,080222.00,2718.9868764,N,10343.7691080,E,1,16,2.9,1389.8251,M,10.306,M,,*61
$GPGGA,080223.00,2718.9866276,N,10343.7691582,E,1,9,6.8,1389.2987,M,10.306,M,,*5E
$GPGGA,080224.00,2719.4541751,N,10343.6939837,E,1,15,2.1,1070.6351,M,10.306,M,,*62
$GPGGA,080225.00,2719.4539958,N,10343.6938368,E,1,14,3.2,1070.7348,M,10.306,M,,*61
$GPGGA,080226.00,2719.4539377,N,10343.6939146,E,1,13,3.4,1070.2519,M,10.306,M,,*6C
$GPGGA,080227.00,2718.1602158,N,10342.0492307,E,1,13,5.1,1573.9846,M,10.306,M,,*68
$GPGGA,080228.00,2718.1600874,N,10342.0487577,E,1,11,4.7,1573.7437,M,10.306,M,,*66
$GPGGA,080229.00,2718.1600858,N,10342.0489829,E,1,10,2.2,1574.3062,M,10.306,M,,*64
$GPGGA,080230.00,2718.9280589,N,10341.6589453,E,1,9,1.5,1902.1005,M,10.306,M,,*5E
$GPGGA,080231.00,2718.9280609,N,10341.6591944,E,1,16,1.8,1902.1763,M,10.306,M,,*62
$GPGGA,080232.00,2718.9278338,N,10341.6588660,E,1,12,1.6,1902.7432,M,10.306,M,,*6B
$GPGGA,080233.00,2718.9985567,N,10341.8748569,E,1,13,7.3,2177.3005,M,10.306,M,,*6A
$GPGGA,080234.00,2718.9987899,N,10341.8746930,E,1,15,2.6,2178.0737,M,10.306,M,,*61
$GPGGA,080235.00,2718.9987717,N,10341.8748844,E,1,11,8.3,2177.7702,M,10.306,M,,*60
$GPGGA,080236.00,2719.5521417,N,10343.3085394,E,1,12,9.3,858.8736,M,10.306,M,,*58
$GPGGA,080237.00,2719.5519019,N,10343.3084196,E,1,12,7.1,859.1742,M,10.306,M,,*5E
$GPGGA,080238.00,2719.5519652,N,10343.3085855,E,1,10,8.1,858.8960,M,10.306,M,,*54
$GPGGA,080239.00,2718.2248531,N,10342.1534579,E,1,16,5.5,1460.5175,M,10.306,M,,*61
$GPGGA,080240.00,2718.2250588,N,10342.1539290,E,1,15,1.5,1460.2391,M,10.306,M,,*61
$GPGGA,080241.00,2718.2254165,N,10342.1535997,E,1,16,3.6,1460.3483,M,10.306,M,,*64
$GPGGA,080242.00,2720.2192953,N,10342.8897853,E,1,14,7.4,1244.0085,M,10.306,M,,*68
$GPGGA,080243.00,2720.2191097,N,10342.8895829,E,1,13,9.7,1243.8177,M,10.306,M,,*6D
$GPGGA,080244.00,2720.2194826,N,10342.8893470,E,1,8,3.5,1244.3496,M,10.306,M,,*5F
$GPGGA,080245.00,2719.8961709,N,10342.4707680,E,1,9,9.9,2120.5594,M,10.306,M,,*5D
$GPGGA,080246.00,2719.8958725,N,10342.4707021,E,1,14,5.1,2120.5352,M,10.306,M,,*63
$GPGGA,080247.00,2719.8967595,N,10342.4705724,E,1,8,4.0,2120.9417,M,10.306,M,,*50
$GPGGA,080248.00,2720.1061423,N,10343.4622630,E,1,11,7.3,565.7553,M,10.306,M,,*5E
$GPGGA,080249.00,2720.1062703,N,10343.4621826,E,1,9,9.2,565.8304,M,10.306,M,,*6A
$GPGGA,080250.00,2720.1062669,N,10343.4619842,E,1,15,4.4,565.6809,M,10.306,M,,*58
$GPGGA,080251.00,2718.2618996,N,10342.0210425,E,1,10,2.0,867.0657,M,10.306,M,,*5B
$GPGGA,080252.00,2718.2622161,N,10342.0213395,E,1,12,7.6,867.2898,M,10.306,M,,*50
$GPGGA,080253.00,2718.2621148,N,10342.0208602,E,1,11,0.8,867.4024,M,10.306,M,,*5B
$GPGGA,080254.00,2718.8855644,N,10343.7506604,E,1,13,1.4,868.5779,M,10.306,M,,*57
$GPGGA,080255.00,2718.8858529,N,10343.7505939,E,1,15,6.3,868.7254,M,10.306,M,,*5F
$GPGGA,080256.00,2718.8859156,N,10343.7504453,E,1,14,3.1,869.1968,M,10.306,M,,*54
$GPGGA,080257.00,2719.7300074,N,10341.8864317,E,1,15,7.9,700.8400,M,10.306,M,,*5B
$GPGGA,080258.00,2719.7303678,N,10341.8860973,E,1,14,1.9,701.5219,M,10.306,M,,*54
$GPGGA,080259.00,2719.7298684,N,10341.8861227,E,1,9,8.6,701.1913,M,10.306,M,,*61
$GPGGA,080300.00,2718.1502268,N,10341.7670420,E,1,11,9.7,881.1310,M,10.306,M,,*5E
$GPGGA,080301.00,2718.1502393,N,10341.7673146,E,1,11,4.0,880.6157,M,10.306,M,,*51
$GPGGA,080302.00,2718.1503364,N,10341.7668958,E,1,9,9.1,881.2750,M,10.306,M,,*67
$GPGGA,080303.00,2719.0483056,N,10342.5190391,E,1,13,8.9,926.4752,M,10.306,M,,*59
$GPGGA,080304.00,2719.0485237,N,10342.5185936,E,1,10,4.9,926.8776,M,10.306,M,,*5B
$GPGGA,080305.00,2719.0484549,N,10342.5190949,E,1,16,9.7,926.6540,M,10.306,M,,*55
$GPGGA,080306.00,2719.3612547,N,10342.1092862,E,1,8,5.7,2356.9071,M,10.306,M,,*5D
$GPGGA,080307.00,2719.3615790,N,10342.1090888,E,1,10,8.5,2356.8622,M,10.306,M,,*62
$GPGGA,080308.00,2719.3614290,N,10342.1092247,E,1,13,7.5,2356.6586,M,10.306,M,,*6D
$GPGGA,080309.00,2719.6564140,N,10342.9899481,E,1,13,2.0,1082.6348,M,10.306,M,,*69
$GPGGA,080310.00,2719.6568071,N,10342.9901244,E,1,14,5.0,1082.4944,M,10.306,M,,*65
$GPGGA,080311.00,2719.6565458,N,10342.9900911,E,1,10,9.0,1082.6765,M,10.306,M,,*6B
$GPGGA,080312.00,2719.4313842,N,10343.5482404,E,1,9,5.7,1198.5005,M,10.306,M,,*52
$GPGGA,080313.00,2719.4316382,N,10343.5476660,E,1,16,8.4,1197.9325,M,10.306,M,,*68
$GPGGA,080314.00,2719.4313250,N,10343.5478914,E,1,16,6.4,1198.6367,M,10.306,M,,*6E
$GPGGA,080315.00,2718.3922479,N,10343.0604880,E,1,16,9.4,1766.3786,M,10.306,M,,*6A
$GPGGA,080316.00,2718.3922308,N,10343.0602862,E,1,13,4.3,1767.1507,M,10.306,M,,*65
$GPGGA,080317.00,2718.3920984,N,10343.0602798,E,1,12,4.5,1766.4388,M,10.306,M,,*60
$GPGGA,080318.00,2720.0569317,N,10342.5157270,E,1,14,6.8,2298.0409,M,10.306,M,,*62
$GPGGA,080319.00,2720.0568785,N,10342.5158292,E,1,14,8.5,2298.0787,M,10.306,M,,*68
$GPGGA,080320.00,2720.0568157,N,10342.5158908,E,1,16,4.9,2298.4789,M,10.306,M,,*6B
$GPGGA,080321.00,2718.1764395,N,10342.7936580,E,1,14,7.7,1851.8379,M,10.306,M,,*68
$GPGGA,080322.00,2718.1763342,N,10342.7932893,E,1,12,4.8,1851.5416,M,10.306,M,,*64
$GPGGA,080323.00,2718.1762092,N,10342.7936877,E,1,13,9.1,1851.3408,M,10.306,M,,*68
$GPGGA,080324.00,2718.1592246,N,10341.7765981,E,1,8,1.8,1174.4674,M,10.306,M,,*51
$GPGGA,080325.00,2718.1594491,N,10341.7767298,E,1,16,5.8,1174.5069,M,10.306,M,,*6B
$GPGGA,080326.00,2718.1594618,N,10341.7768552,E,1,9,1.1,1174.3692,M,10.306,M,,*52
$GPGGA,080327.00,2719.9499291,N,10343.3348747,E,1,15,9.2,766.1479,M,10.306,M,,*52
$GPGGA,080328.00,2719.9501707,N,10343.3351582,E,1,9,3.7,766.1364,M,10.306,M,,*6D
$GPGGA,080329.00,2719.9498581,N,10343.3348538,E,1,10,7.5,766.5305,M,10.306,M,,*55
$GPGGA,080330.00,2718.6097316,N,10342.5415956,E,1,8,7.5,783.1809,M,10.306,M,,*6D
$GPGGA,080331.00,2718.6095941,N,10342.5415035,E,1,14,5.0,783.5631,M,10.306,M,,*51
$GPGGA,080332.00,2718.6095070,N,10342.5415873,E,1,9,1.6,783.8184,M,10.306,M,,*69
$GPGGA,080333.00,2719.6241944,N,10342.9241112,E,1,10,9.0,2150.6517,M,10.306,M,,*65
$GPGGA,080334.00,2719.6243235,N,10342.9244536,E,1,9,2.6,2150.6599,M,10.306,M,,*59
$GPGGA,080335.00,2719.6239946,N,10342.9242246,E,1,10,1.3,2150.4997,M,10.306,M,,*62
$GPGGA,080336.00,2719.8090252,N,10343.5312552,E,1,14,2.2,814.7376,M,10.306,M,,*50
$GPGGA,080337.00,2719.8093111,N,10343.5308860,E,1,13,5.9,814.6156,M,10.306,M,,*5B
$GPGGA,080338.00,2719.8096812,N,10343.5313050,E,1,13,3.0,814.2952,M,10.306,M,,*5D
$GPGGA,080339.00,2719.9687147,N,10342.4562002,E,1,14,7.1,1357.7631,M,10.306,M,,*65
$GPGGA,080340.00,2719.9690452,N,10342.4558626,E,1,8,8.3,1357.9218,M,10.306,M,,*54
$GPGGA,080341.00,2719.9694481,N,10342.4560625,E,1,14,2.1,1357.9420,M,10.306,M,,*6F
$GPGGA,080342.00,2720.1426827,N,10342.4599960,E,1,11,9.7,527.5984,M,10.306,M,,*5A
$GPGGA,080343.00,2720.1430282,N,10342.4596448,E,1,15,7.9,527.7598,M,10.306,M,,*56
$GPGGA,080344.00,2720.1428301,N,10342.4598353,E,1,16,7.6,527.9767,M,10.306,M,,*51
$GPGGA,080345.00,2718.6961211,N,10342.0187973,E,1,9,5.2,1321.5078,M,10.306,M,,*56
$GPGGA,080346.00,2718.6963917,N,10342.0188889,E,1,9,7.1,1321.1401,M,10.306,M,,*5E
$GPGGA,080347.00,2718.6963754,N,10342.0192862,E,1,12,3.6,1321.3258,M,10.306,M,,*69
$GPGGA,080348.00,2718.7284770,N,10343.0234646,E,1,9,5.2,1128.8560,M,10.306,M,,*51
$GPGGA,080349.00,2718.7284021,N,10343.0228395,E,1,9,5.8,1128.5071,M,10.306,M,,*57
$GPGGA,080350.00,2718.7283449,N,10343.0231873,E,1,8,3.7,1129.1405,M,10.306,M,,*53
$GPGGA,080351.00,2719.3202296,N,10342.2065079,E,1,16,4.8,792.5106,M,10.306,M,,*5A
$GPGGA,080352.00,2719.3203176,N,10342.2064459,E,1,8,1.2,792.2570,M,10.306,M,,*60
$GPGGA,080353.00,2719.3208186,N,10342.2069104,E,1,14,1.5,792.1270,M,10.306,M,,*5B
$GPGGA,080354.00,2720.1821986,N,10343.1752480,E,1,9,2.2,892.1943,M,10.306,M,,*65
$GPGGA,080355.00,2720.1824761,N,10343.1752284,E,1,8,3.1,892.9761,M,10.306,M,,*61
$GPGGA,080356.00,2720.1822446,N,10343.1756202,E,1,10,6.1,892.6746,M,10.306,M,,*5E
$GPGGA,080357.00,2720.0553472,N,10343.3478652,E,1,16,5.3,2471.7654,M,10.306,M,,*69
$GPGGA,080358.00,2720.0556934,N,10343.3472865,E,1,9,6.5,2471.0489,M,10.306,M,,*52
$GPGGA,080359.00,2720.0556683,N,10343.3477217,E,1,16,9.6,2471.5222,M,10.306,M,,*6A
$GPGGA,080400.00,2718.2378346,N,10342.8180261,E,1,16,7.2,2350.0543,M,10.306,M,,*63
$GPGGA,080401.00,2718.2380825,N,10342.8182392,E,1,14,7.2,2349.8958,M,10.306,M,,*60
$GPGGA,080402.00,2718.2381463,N,10342.8185252,E,1,14,3.1,2349.7107,M,10.306,M,,*6C
$GPGGA,080403.00,2719.6429603,N,10342.7854925,E,1,11,4.8,1607.5460,M,10.306,M,,*69
$GPGGA,080404.00,2719.6434347,N,10342.7859603,E,1,16,8.0,1607.4795,M,10.306,M,,*6A
$GPGGA,080405.00,2719.6432470,N,10342.7853356,E,1,15,3.8,1607.3262,M,10.306,M,,*6B
$GPGGA,080406.00,2720.1092867,N,10342.2725758,E,1,9,2.5,807.1136,M,10.306,M,,*6E
$GPGGA,080407.00,2720.1091513,N,10342.2725569,E,1,9,1.0,806.2703,M,10.306,M,,*66
$GPGGA,080408.00,2720.1092597,N,10342.2727307,E,1,10,7.1,807.0370,M,10.306,M,,*56
$GPGGA,080409.00,2718.3130321,N,10343.3210117,E,1,16,3.3,1798.7917,M,10.306,M,,*6A
